kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3,kpx_group_1_longzero,kpx_group_2_longzero,kpx_group_3_longzero
2023-01-20 20:00:00,9936.189,14680.105,12539.558,0,0,0
2023-01-20 21:00:00,14231.747,17008.674,10355.621,0,0,0
2023-01-20 22:00:00,13855.705,18136.8,13826.779,0,0,0
2023-01-20 23:00:00,16126.421,17052.063,12452.779,0,0,0
2023-01-21 00:00:00,17384.716,19004.589,12770.968,0,0,0
2023-01-21 01:00:00,15085.074,14521.011,5741.874,0,0,0
2023-01-21 02:00:00,13074.695,13913.558,8576.653,0,0,0
2023-01-21 03:00:00,15475.579,16126.421,12250.295,0,0,0
2023-01-21 04:00:00,16690.484,19250.463,18281.432,0,0,0
2023-01-21 05:00:00,17702.905,20884.8,19192.611,0,0,0
2023-01-21 06:00:00,17601.663,20031.474,15388.8,0,0,0
2023-01-21 07:00:00,17167.768,18021.095,16835.116,0,0,0
2023-01-21 08:00:00,17023.137,17572.737,19120.295,0,0,0
2023-01-21 09:00:00,15085.074,15895.011,15432.189,0,0,0
2023-01-21 10:00:00,13624.295,13219.326,12409.389,0,0,0
2023-01-21 11:00:00,8605.579,6190.232,3731.495,0,0,0
2023-01-21 12:00:00,4324.484,4541.432,3369.916,0,0,0
2023-01-21 13:00:00,6204.695,5062.105,5655.095,0,0,0
2023-01-21 14:00:00,6537.347,5973.284,6450.568,0,0,0
2023-01-21 15:00:00,7477.453,9010.547,9068.4,0,0,0
2023-01-21 16:00:00,9285.347,6812.147,3890.589,0,0,0
2023-01-21 17:00:00,5105.495,3572.4,1504.168,0,0,0
2023-01-21 18:00:00,260.337,506.211,853.326,0,0,0
2023-01-21 19:00:00,1185.979,882.253,1431.853,0,0,0
2023-01-21 20:00:00,1084.737,1113.663,1677.726,0,0,0
2023-01-21 21:00:00,1301.684,708.695,2126.084,0,0,0
2023-01-21 22:00:00,144.632,144.632,665.305,0,0,0
2023-01-21 23:00:00,0.0,0.0,0.0,0,0,0
2023-01-22 00:00:00,57.853,101.242,14.463,0,0,0
2023-01-22 01:00:00,101.242,188.021,28.926,0,0,0
2023-01-22 02:00:00,43.389,0.0,0.0,0,0,0
2023-01-22 03:00:00,0.0,0.0,0.0,0,0,0
2023-01-22 04:00:00,838.863,1113.663,101.242,0,0,0
2023-01-22 05:00:00,5409.221,4931.937,1402.926,0,0,0
2023-01-22 06:00:00,4772.842,5394.758,1359.537,0,0,0
2023-01-22 07:00:00,896.716,838.863,101.242,0,0,0
2023-01-22 08:00:00,57.853,130.168,0.0,0,0,0
2023-01-22 09:00:00,0.0,0.0,0.0,0,0,0
2023-01-22 10:00:00,188.021,245.874,0.0,0,0,0
2023-01-22 11:00:00,1272.758,1330.611,231.411,0,0,0
2023-01-22 12:00:00,3572.4,3905.053,3688.105,0,0,0
2023-01-22 13:00:00,1547.558,1807.895,2227.326,0,0,0
2023-01-22 14:00:00,404.968,621.916,636.379,0,0,0
2023-01-22 15:00:00,0.0,0.0,43.389,0,0,0
2023-01-22 16:00:00,0.0,0.0,0.0,0,0,0
2023-01-22 17:00:00,0.0,0.0,0.0,0,0,0
2023-01-22 18:00:00,0.0,0.0,0.0,0,0,0
2023-01-22 19:00:00,0.0,0.0,0.0,0,0,0
2023-01-22 20:00:00,376.042,361.579,0.0,0,0,0
2023-01-22 21:00:00,404.968,578.526,28.926,0,0,0
2023-01-22 22:00:00,940.105,867.789,28.926,0,0,0
2023-01-22 23:00:00,5307.979,3427.768,694.232,0,0,0
2023-01-23 00:00:00,3080.653,2024.842,433.895,0,0,0
2023-01-23 01:00:00,3717.032,3514.547,2053.768,0,0,0
2023-01-23 02:00:00,8113.832,7159.263,4425.726,0,0,0
2023-01-23 03:00:00,14737.958,13725.537,10341.158,0,0,0
2023-01-23 04:00:00,17760.758,16155.347,16676.021,0,0,0
2023-01-23 05:00:00,17833.074,16545.853,19047.979,0,0,0
2023-01-23 06:00:00,14709.032,16849.579,19091.368,0,0,0
2023-01-23 07:00:00,15981.789,15186.316,9010.547,0,0,0
2023-01-23 08:00:00,12886.674,14202.821,9068.4,0,0,0
2023-01-23 09:00:00,9979.579,13696.611,9531.221,0,0,0
2023-01-23 10:00:00,4657.137,7651.011,5394.758,0,0,0
2023-01-23 11:00:00,4541.432,4613.747,3933.979,0,0,0
2023-01-23 12:00:00,4223.242,4093.074,2053.768,0,0,0
2023-01-23 13:00:00,6493.958,6088.989,3340.989,0,0,0
2023-01-23 14:00:00,10963.074,8244.0,5076.568,0,0,0
2023-01-23 15:00:00,9936.189,8547.726,4772.842,0,0,0
2023-01-23 16:00:00,4628.211,3181.895,3905.053,0,0,0
2023-01-23 17:00:00,5640.632,3933.979,3268.674,0,0,0
2023-01-23 18:00:00,3456.695,2343.032,2371.958,0,0,0
2023-01-23 19:00:00,4223.242,2545.516,2936.021,0,0,0
2023-01-23 20:00:00,5279.053,4310.021,4555.895,0,0,0
2023-01-23 21:00:00,7014.632,6508.421,6681.979,0,0,0
2023-01-23 22:00:00,10355.621,10051.895,10861.832,0,0,0
2023-01-23 23:00:00,12134.589,13349.495,13349.495,0,0,0
2023-01-24 00:00:00,13421.811,14231.747,14737.958,0,0,0
2023-01-24 01:00:00,14000.337,12235.832,11237.874,0,0,0
2023-01-24 02:00:00,13465.2,11975.495,13277.179,0,0,0
2023-01-24 03:00:00,14737.958,14246.211,13060.232,0,0,0
2023-01-24 04:00:00,14622.253,12337.074,13262.716,0,0,0
2023-01-24 05:00:00,16791.726,17905.389,15432.189,0,0,0
2023-01-24 06:00:00,16733.874,18440.526,13711.074,0,0,0
2023-01-24 07:00:00,15793.768,17746.295,13624.295,0,0,0
2023-01-24 08:00:00,14217.284,14911.516,12814.358,0,0,0
2023-01-24 09:00:00,18975.663,18773.179,16676.021,0,0,0
2023-01-24 10:00:00,17775.221,17457.032,8706.821,0,0,0
2023-01-24 11:00:00,18397.137,20581.074,13899.095,0,0,0
2023-01-24 12:00:00,19076.905,21130.674,10558.105,0,0,0
2023-01-24 13:00:00,16126.421,17601.663,10702.737,0,0,0
2023-01-24 14:00:00,19019.053,20089.326,14882.589,0,0,0
2023-01-24 15:00:00,15750.379,17558.274,13523.053,0,0,0
2023-01-24 16:00:00,18368.211,20306.274,15562.358,0,0,0
2023-01-24 17:00:00,15721.453,16791.726,14694.568,0,0,0
2023-01-24 18:00:00,15446.653,19019.053,11744.084,0,0,0
2023-01-24 19:00:00,17297.937,20233.958,708.695,0,0,0
2023-01-24 20:00:00,12987.916,18744.253,14.463,0,0,0
2023-01-24 21:00:00,15114.0,21029.432,0.0,0,0,0
2023-01-24 22:00:00,17037.6,20913.726,0.0,0,0,0
2023-01-24 23:00:00,20407.516,21289.768,0.0,0,0,0
2023-01-25 00:00:00,19076.905,20740.168,0.0,0,0,0
2023-01-25 01:00:00,15909.474,19207.074,0.0,0,0,0
2023-01-25 02:00:00,20002.547,20248.421,0.0,0,0,0
2023-01-25 03:00:00,20407.516,19510.8,0.0,0,0,0
2023-01-25 04:00:00,20552.147,20103.789,0.0,0,0,0
2023-01-25 05:00:00,20942.653,19134.758,0.0,0,0,0
2023-01-25 06:00:00,20667.853,16531.389,0.0,0,0,0
2023-01-25 07:00:00,19828.989,16083.032,0.0,0,0,0
2023-01-25 08:00:00,20031.474,15316.484,0.0,0,0,0
2023-01-25 09:00:00,20450.905,15634.674,0.0,0,0,0
2023-01-25 10:00:00,19019.053,15359.874,3500.084,0,0,0
2023-01-25 11:00:00,14332.989,13479.663,7332.821,0,0,0
2023-01-25 12:00:00,9039.474,13653.221,6942.316,0,0,0
2023-01-25 13:00:00,7708.863,10442.4,6132.379,0,0,0
2023-01-25 14:00:00,16299.979,18686.4,11512.674,0,0,0
2023-01-25 15:00:00,17529.347,19279.389,13016.842,0,0,0
2023-01-25 16:00:00,19655.432,19452.947,12872.211,0,0,0
2023-01-25 17:00:00,19192.611,18903.347,12062.274,0,0,0
2023-01-25 18:00:00,16430.147,16704.947,12770.968,0,0,0
2023-01-25 19:00:00,20161.642,20436.442,15764.842,0,0,0
2023-01-25 20:00:00,21029.432,20682.316,13855.705,0,0,0
2023-01-25 21:00:00,17905.389,16516.926,7969.2,0,0,0
2023-01-25 22:00:00,20219.495,19568.653,16444.611,0,0,0
2023-01-25 23:00:00,21260.842,20508.758,15518.968,0,0,0
2023-01-26 00:00:00,20103.789,15475.579,12742.042,0,0,0
2023-01-26 01:00:00,16111.958,14868.126,8417.558,0,0,0
2023-01-26 02:00:00,20031.474,18382.674,14405.305,0,0,0
2023-01-26 03:00:00,16762.8,16878.505,13624.295,0,0,0
2023-01-26 04:00:00,15171.853,16025.179,12568.484,0,0,0
2023-01-26 05:00:00,16155.347,16372.295,12380.463,0,0,0
2023-01-26 06:00:00,12669.726,14000.337,7810.105,0,0,0
2023-01-26 07:00:00,13407.347,14029.263,8345.242,0,0,0
2023-01-26 08:00:00,8287.389,10861.832,6088.989,0,0,0
2023-01-26 09:00:00,5843.116,6942.316,2950.484,0,0,0
2023-01-26 10:00:00,5785.263,4613.747,2183.937,0,0,0
2023-01-26 11:00:00,5857.579,4078.611,2632.295,0,0,0
2023-01-26 12:00:00,6233.621,5857.579,3586.863,0,0,0
2023-01-26 13:00:00,9777.095,8851.453,5467.074,0,0,0
2023-01-26 14:00:00,6190.232,6638.589,4483.579,0,0,0
2023-01-26 15:00:00,4859.621,4960.863,3312.063,0,0,0
2023-01-26 16:00:00,4570.358,3254.211,2010.379,0,0,0
2023-01-26 17:00:00,3789.347,2863.705,2270.716,0,0,0
2023-01-26 18:00:00,3095.116,1778.968,1214.905,0,0,0
2023-01-26 19:00:00,3326.526,2386.421,1634.337,0,0,0
2023-01-26 20:00:00,2285.179,3022.8,2371.958,0,0,0
2023-01-26 21:00:00,2690.147,2776.926,1706.653,0,0,0
2023-01-26 22:00:00,3948.442,6146.842,4686.063,0,0,0
2023-01-26 23:00:00,6624.126,9213.032,5669.558,0,0,0
2023-01-27 00:00:00,6971.242,8027.053,3789.347,0,0,0
2023-01-27 01:00:00,8836.989,5684.021,2299.642,0,0,0
2023-01-27 02:00:00,6262.547,8041.516,5756.337,0,0,0
2023-01-27 03:00:00,10210.989,9213.032,6175.768,0,0,0
2023-01-27 04:00:00,9458.905,10644.884,7361.747,0,0,0
2023-01-27 05:00:00,10370.084,14824.737,10283.305,0,0,0
2023-01-27 06:00:00,11816.4,16748.337,11917.642,0,0,0
2023-01-27 07:00:00,19554.189,17326.863,13682.147,0,0,0
2023-01-27 08:00:00,17890.926,17283.474,13407.347,0,0,0
2023-01-27 09:00:00,18541.768,18975.663,14593.326,0,0,0
2023-01-27 10:00:00,15287.558,18845.495,14622.253,0,0,0
2023-01-27 11:00:00,14072.653,16950.821,13913.558,0,0,0
2023-01-27 12:00:00,14824.737,15374.337,11483.747,0,0,0
2023-01-27 13:00:00,15663.6,15114.0,12640.8,0,0,0
2023-01-27 14:00:00,15359.874,14231.747,12799.895,0,0,0
2023-01-27 15:00:00,16314.442,13985.874,12351.537,0,0,0
2023-01-27 16:00:00,17124.379,15678.063,13653.221,0,0,0
2023-01-27 17:00:00,16603.705,14622.253,11932.105,0,0,0
2023-01-27 18:00:00,17529.347,18426.063,11180.021,0,0,0
2023-01-27 19:00:00,19597.579,20031.474,8258.463,0,0,0
2023-01-27 20:00:00,18122.337,19105.832,7607.621,0,0,0
2023-01-27 21:00:00,17095.453,17326.863,6233.621,0,0,0
2023-01-27 22:00:00,15620.211,17673.979,7477.453,0,0,0
2023-01-27 23:00:00,19915.768,19944.695,8272.926,0,0,0
2023-01-28 00:00:00,20725.705,18932.274,7795.642,0,0,0
2023-01-28 01:00:00,16111.958,16632.632,6624.126,0,0,0
2023-01-28 02:00:00,13609.832,17645.053,7029.095,0,0,0
2023-01-28 03:00:00,17558.274,17399.179,6797.684,0,0,0
2023-01-28 04:00:00,16589.242,19380.632,7665.474,0,0,0
2023-01-28 05:00:00,15432.189,18440.526,6725.368,0,0,0
2023-01-28 06:00:00,15215.242,16950.821,5626.168,0,0,0
2023-01-28 07:00:00,18628.547,18556.232,7651.011,0,0,0
2023-01-28 08:00:00,17370.253,18411.6,7810.105,0,0,0
2023-01-28 09:00:00,10167.6,14246.211,4671.6,0,0,0
2023-01-28 10:00:00,13797.853,11368.042,4454.653,0,0,0
2023-01-28 11:00:00,12394.926,9227.495,4686.063,0,0,0
2023-01-28 12:00:00,16488.0,11932.105,5987.747,0,0,0
2023-01-28 13:00:00,14925.979,12597.411,6146.842,0,0,0
2023-01-28 14:00:00,16285.516,17572.737,10500.253,0,0,0
2023-01-28 15:00:00,17095.453,14506.547,9849.411,0,0,0
2023-01-28 16:00:00,17775.221,16097.495,8272.926,0,0,0
2023-01-28 17:00:00,18165.726,15142.926,13219.326,0,0,0
2023-01-28 18:00:00,18628.547,17182.232,14173.895,0,0,0
2023-01-28 19:00:00,19091.368,16965.284,15692.526,0,0,0
2023-01-28 20:00:00,16516.926,13942.484,14578.863,0,0,0
2023-01-28 21:00:00,15996.253,14535.474,14940.442,0,0,0
2023-01-28 22:00:00,17789.684,13740.0,16242.126,0,0,0
2023-01-28 23:00:00,18165.726,15330.947,16459.074,0,0,0
2023-01-29 00:00:00,19525.263,15952.863,16516.926,0,0,0
2023-01-29 01:00:00,20552.147,16227.663,15923.937,0,0,0
2023-01-29 02:00:00,19250.463,15128.463,14593.326,0,0,0
2023-01-29 03:00:00,14680.105,9950.653,8272.926,0,0,0
2023-01-29 04:00:00,16444.611,13089.158,10066.358,0,0,0
2023-01-29 05:00:00,19062.442,14694.568,14188.358,0,0,0
2023-01-29 06:00:00,20320.737,15909.474,15432.189,0,0,0
2023-01-29 07:00:00,16025.179,13175.937,10688.274,0,0,0
2023-01-29 08:00:00,17992.168,14853.663,12554.021,0,0,0
2023-01-29 09:00:00,15923.937,14463.158,11454.821,0,0,0
2023-01-29 10:00:00,8967.158,10803.979,11237.874,0,0,0
2023-01-29 11:00:00,8692.358,8793.6,8562.189,0,0,0
2023-01-29 12:00:00,13421.811,11932.105,10659.347,0,0,0
2023-01-29 13:00:00,12366.0,9285.347,9950.653,0,0,0
2023-01-29 14:00:00,15518.968,8721.284,9936.189,0,0,0
2023-01-29 15:00:00,14535.474,12351.537,11512.674,0,0,0
2023-01-29 16:00:00,15923.937,13436.274,12930.063,0,0,0
2023-01-29 17:00:00,14506.547,12915.6,11512.674,0,0,0
2023-01-29 18:00:00,17095.453,15316.484,11758.547,0,0,0
2023-01-29 19:00:00,15374.337,14680.105,10080.821,0,0,0
2023-01-29 20:00:00,17080.989,15070.611,12669.726,0,0,0
2023-01-29 21:00:00,19351.705,15012.758,16560.316,0,0,0
2023-01-29 22:00:00,18758.716,15634.674,18975.663,0,0,0
2023-01-29 23:00:00,17890.926,13928.021,17182.232,0,0,0
2023-01-30 00:00:00,15895.011,13595.368,16169.811,0,0,0
2023-01-30 01:00:00,15981.789,12799.895,18209.116,0,0,0
2023-01-30 02:00:00,16299.979,13045.768,18686.4,0,0,0
2023-01-30 03:00:00,16126.421,13089.158,18397.137,0,0,0
2023-01-30 04:00:00,15837.158,12120.126,16733.874,0,0,0
2023-01-30 05:00:00,12525.095,11425.895,10963.074,0,0,0
2023-01-30 06:00:00,12582.947,11527.137,13118.084,0,0,0
2023-01-30 07:00:00,12250.295,9646.926,9213.032,0,0,0
2023-01-30 08:00:00,9531.221,10283.305,8446.484,0,0,0
2023-01-30 09:00:00,4107.537,3615.789,2516.589,0,0,0
2023-01-30 10:00:00,4946.4,5423.684,5279.053,0,0,0
2023-01-30 11:00:00,5380.295,3919.516,5119.958,0,0,0
2023-01-30 12:00:00,3962.905,1735.579,2400.884,0,0,0
2023-01-30 13:00:00,4353.411,1750.042,2748.0,0,0,0
2023-01-30 14:00:00,6219.158,3384.379,3109.579,0,0,0
2023-01-30 15:00:00,5741.874,4570.358,5047.642,0,0,0
2023-01-30 16:00:00,9690.316,7202.653,7086.947,0,0,0
2023-01-30 17:00:00,9632.463,8764.674,7246.042,0,0,0
2023-01-30 18:00:00,8027.053,6493.958,4483.579,0,0,0
2023-01-30 19:00:00,8851.453,4700.526,3210.821,0,0,0
2023-01-30 20:00:00,5872.042,2675.684,1938.063,0,0,0
2023-01-30 21:00:00,3427.768,6421.642,5192.274,0,0,0
2023-01-30 22:00:00,3789.347,6407.179,5148.884,0,0,0
2023-01-30 23:00:00,5336.905,10500.253,7882.421,0,0,0
2023-01-31 00:00:00,7405.137,10558.105,10876.295,0,0,0
2023-01-31 01:00:00,13392.884,14853.663,11989.958,0,0,0
2023-01-31 02:00:00,16010.716,16864.042,13436.274,0,0,0
2023-01-31 03:00:00,9444.442,15316.484,13378.421,0,0,0
2023-01-31 04:00:00,10182.063,14116.042,9921.726,0,0,0
2023-01-31 05:00:00,12539.558,17023.137,14275.137,0,0,0
2023-01-31 06:00:00,9155.179,11194.484,7072.484,0,0,0
2023-01-31 07:00:00,9372.126,12293.684,6161.305,0,0,0
2023-01-31 08:00:00,12843.284,12452.779,7419.6,0,0,0
2023-01-31 09:00:00,14087.116,16401.221,12626.337,0,0,0
2023-01-31 10:00:00,11454.821,17182.232,17269.011,0,0,0
2023-01-31 11:00:00,8706.821,14318.526,14622.253,0,0,0
2023-01-31 12:00:00,10037.432,14000.337,12770.968,0,0,0
2023-01-31 13:00:00,10066.358,13277.179,12828.821,0,0,0
2023-01-31 14:00:00,11989.958,10182.063,9907.263,0,0,0
2023-01-31 15:00:00,18353.747,15070.611,13551.979,0,0,0
2023-01-31 16:00:00,17297.937,15851.621,13711.074,0,0,0
2023-01-31 17:00:00,10008.505,10717.2,10153.137,0,0,0
2023-01-31 18:00:00,6248.084,6739.832,7029.095,0,0,0
2023-01-31 19:00:00,11382.505,10890.758,7867.958,0,0,0
2023-01-31 20:00:00,11382.505,13421.811,10847.368,0,0,0
2023-01-31 21:00:00,14463.158,16328.905,14463.158,0,0,0
2023-01-31 22:00:00,15142.926,16357.832,13725.537,0,0,0
2023-01-31 23:00:00,17992.168,17934.316,14231.747,0,0,0
2023-02-01 00:00:00,19337.242,20060.4,14188.358,0,0,0
2023-02-01 01:00:00,19192.611,20132.716,15041.684,0,0,0
2023-02-01 02:00:00,19120.295,19510.8,8909.305,0,0,0
2023-02-01 03:00:00,18643.011,19481.874,3962.905,0,0,0
2023-02-01 04:00:00,19380.632,20465.368,274.8,0,0,0
2023-02-01 05:00:00,19539.726,19525.263,0.0,0,0,0
2023-02-01 06:00:00,17240.084,15952.863,0.0,0,0,0
2023-02-01 07:00:00,12698.653,8475.411,0.0,0,0,0
2023-02-01 08:00:00,12655.263,8634.505,0.0,0,0,0
2023-02-01 09:00:00,11816.4,7853.495,5756.337,0,0,0
2023-02-01 10:00:00,11049.853,6754.295,6696.442,0,0,0
2023-02-01 11:00:00,13494.126,11035.389,10283.305,0,0,0
2023-02-01 12:00:00,14564.4,12177.979,11483.747,0,0,0
2023-02-01 13:00:00,10731.663,8967.158,10702.737,0,0,0
2023-02-01 14:00:00,10746.126,8692.358,11295.726,0,0,0
2023-02-01 15:00:00,11599.453,10399.011,8446.484,0,0,0
2023-02-01 16:00:00,10384.547,8851.453,7058.021,0,0,0
2023-02-01 17:00:00,10297.768,6710.905,4498.042,0,0,0
2023-02-01 18:00:00,8764.674,2907.095,1590.947,0,0,0
2023-02-01 19:00:00,7781.179,6074.526,4310.021,0,0,0
2023-02-01 20:00:00,7766.716,4671.6,3413.305,0,0,0
2023-02-01 21:00:00,3080.653,3268.674,2545.516,0,0,0
2023-02-01 22:00:00,3196.358,3167.432,3080.653,0,0,0
2023-02-01 23:00:00,2198.4,1865.747,1836.821,0,0,0
2023-02-02 00:00:00,1431.853,1287.221,1692.189,0,0,0
2023-02-02 01:00:00,592.989,404.968,795.474,0,0,0
2023-02-02 02:00:00,564.063,679.768,636.379,0,0,0
2023-02-02 03:00:00,882.253,1547.558,390.505,0,0,0
2023-02-02 04:00:00,72.316,86.779,0.0,0,0,0
2023-02-02 05:00:00,404.968,216.947,477.284,0,0,0
2023-02-02 06:00:00,896.716,1113.663,1590.947,0,0,0
2023-02-02 07:00:00,2198.4,2357.495,2386.421,0,0,0
2023-02-02 08:00:00,5322.442,3818.274,2126.084,0,0,0
2023-02-02 09:00:00,4830.695,4093.074,2458.737,0,0,0
2023-02-02 10:00:00,4179.853,3037.263,1778.968,0,0,0
2023-02-02 11:00:00,1721.116,1605.411,1012.421,0,0,0
2023-02-02 12:00:00,390.505,260.337,332.653,0,0,0
2023-02-02 13:00:00,983.495,766.547,766.547,0,0,0
2023-02-02 14:00:00,838.863,853.326,694.232,0,0,0
2023-02-02 15:00:00,1185.979,954.568,592.989,0,0,0
2023-02-02 16:00:00,260.337,14.463,86.779,0,0,0
2023-02-02 17:00:00,0.0,28.926,28.926,0,0,0
2023-02-02 18:00:00,28.926,202.484,0.0,0,0,0
2023-02-02 19:00:00,896.716,1128.126,332.653,0,0,0
2023-02-02 20:00:00,1605.411,2299.642,1431.853,0,0,0
2023-02-02 21:00:00,2776.926,3225.284,2661.221,0,0,0
2023-02-02 22:00:00,5423.684,5741.874,5452.611,0,0,0
2023-02-02 23:00:00,5770.8,5857.579,5843.116,0,0,0
2023-02-03 00:00:00,4859.621,4035.221,4382.337,0,0,0
2023-02-03 01:00:00,2820.316,2415.347,1865.747,0,0,0
2023-02-03 02:00:00,5843.116,3702.568,1995.916,0,0,0
2023-02-03 03:00:00,3051.726,2314.105,650.842,0,0,0
2023-02-03 04:00:00,448.358,274.8,14.463,0,0,0
2023-02-03 05:00:00,477.284,188.021,43.389,0,0,0
2023-02-03 06:00:00,2343.032,1692.189,260.337,0,0,0
2023-02-03 07:00:00,1764.505,1345.074,159.095,0,0,0
2023-02-03 08:00:00,1055.811,969.032,28.926,0,0,0
2023-02-03 09:00:00,1648.8,1171.516,462.821,0,0,0
2023-02-03 10:00:00,159.095,202.484,115.705,0,0,0
2023-02-03 11:00:00,0.0,0.0,0.0,0,0,0
2023-02-03 12:00:00,0.0,0.0,0.0,0,0,0
2023-02-03 13:00:00,159.095,72.316,28.926,0,0,0
2023-02-03 14:00:00,752.084,1026.884,1446.316,0,0,0
2023-02-03 15:00:00,1562.021,1388.463,1388.463,0,0,0
2023-02-03 16:00:00,419.432,216.947,202.484,0,0,0
2023-02-03 17:00:00,1171.516,723.158,1026.884,0,0,0
2023-02-03 18:00:00,3702.568,2256.253,2053.768,0,0,0
2023-02-03 19:00:00,3022.8,3051.726,2024.842,0,0,0
2023-02-03 20:00:00,2155.011,1778.968,1157.053,0,0,0
2023-02-03 21:00:00,5684.021,3268.674,3398.842,0,0,0
2023-02-03 22:00:00,5076.568,5510.463,3181.895,0,0,0
2023-02-03 23:00:00,5047.642,4888.547,2603.368,0,0,0
2023-02-04 00:00:00,9632.463,9039.474,4628.211,0,0,0
2023-02-04 01:00:00,18758.716,16271.053,10702.737,0,0,0
2023-02-04 02:00:00,20089.326,19640.968,18021.095,0,0,0
2023-02-04 03:00:00,21014.968,20711.242,19510.8,0,0,0
2023-02-04 04:00:00,21116.211,21217.453,20349.663,0,0,0
2023-02-04 05:00:00,20826.947,21275.305,20610.0,0,0,0
2023-02-04 06:00:00,20219.495,20190.568,14665.642,0,0,0
2023-02-04 07:00:00,16560.316,17645.053,10355.621,0,0,0
2023-02-04 08:00:00,14593.326,14246.211,5958.821,0,0,0
2023-02-04 09:00:00,14130.505,10717.2,4541.432,0,0,0
2023-02-04 10:00:00,15475.579,14839.2,10688.274,0,0,0
2023-02-04 11:00:00,14839.2,15880.547,12322.611,0,0,0
2023-02-04 12:00:00,11744.084,16054.105,13465.2,0,0,0
2023-02-04 13:00:00,14521.011,14795.811,11628.379,0,0,0
2023-02-04 14:00:00,12308.147,12192.442,8316.316,0,0,0
2023-02-04 15:00:00,11165.558,9589.074,6465.032,0,0,0
2023-02-04 16:00:00,11686.232,11252.337,9343.2,0,0,0
2023-02-04 17:00:00,13624.295,15215.242,13638.758,0,0,0
2023-02-04 18:00:00,13667.684,13956.947,11613.916,0,0,0
2023-02-04 19:00:00,10847.368,11917.642,12004.421,0,0,0
2023-02-04 20:00:00,17283.474,13725.537,8215.074,0,0,0
2023-02-04 21:00:00,12496.168,11932.105,6638.589,0,0,0
2023-02-04 22:00:00,7636.547,10254.379,7434.063,0,0,0
2023-02-04 23:00:00,15432.189,14578.863,14347.453,0,0,0
2023-02-05 00:00:00,13783.389,18006.632,17890.926,0,0,0
2023-02-05 01:00:00,11165.558,16791.726,13696.611,0,0,0
2023-02-05 02:00:00,16647.095,14376.379,9458.905,0,0,0
2023-02-05 03:00:00,17746.295,20132.716,19337.242,0,0,0
2023-02-05 04:00:00,19293.853,19915.768,19438.484,0,0,0
2023-02-05 05:00:00,15461.116,19091.368,16126.421,0,0,0
2023-02-05 06:00:00,14188.358,17789.684,11310.189,0,0,0
2023-02-05 07:00:00,19250.463,18180.189,9184.105,0,0,0
2023-02-05 08:00:00,17702.905,15085.074,6392.716,0,0,0
2023-02-05 09:00:00,13985.874,14260.674,6884.463,0,0,0
2023-02-05 10:00:00,13465.2,15186.316,12076.737,0,0,0
2023-02-05 11:00:00,7622.084,12525.095,9082.863,0,0,0
2023-02-05 12:00:00,7810.105,9386.589,6609.663,0,0,0
2023-02-05 13:00:00,9690.316,8880.379,6132.379,0,0,0
2023-02-05 14:00:00,8012.589,6392.716,6031.137,0,0,0
2023-02-05 15:00:00,10514.716,5814.189,6219.158,0,0,0
2023-02-05 16:00:00,9039.474,5770.8,5192.274,0,0,0
2023-02-05 17:00:00,8055.979,6971.242,6088.989,0,0,0
2023-02-05 18:00:00,14766.884,12886.674,10963.074,0,0,0
2023-02-05 19:00:00,19033.516,15287.558,12423.853,0,0,0
2023-02-05 20:00:00,13711.074,18281.432,13523.053,0,0,0
2023-02-05 21:00:00,18700.863,19091.368,15750.379,0,0,0
2023-02-05 22:00:00,17862.0,16632.632,13118.084,0,0,0
2023-02-05 23:00:00,13479.663,9675.853,6407.179,0,0,0
2023-02-06 00:00:00,16271.053,12351.537,6826.611,0,0,0
2023-02-06 01:00:00,17876.463,15085.074,9328.737,0,0,0
2023-02-06 02:00:00,18570.695,17905.389,12033.347,0,0,0
2023-02-06 03:00:00,15996.253,15114.0,9675.853,0,0,0
2023-02-06 04:00:00,14810.274,11035.389,7593.158,0,0,0
2023-02-06 05:00:00,11642.842,9415.516,6450.568,0,0,0
2023-02-06 06:00:00,6161.305,6088.989,4353.411,0,0,0
2023-02-06 07:00:00,3297.6,1851.284,1258.295,0,0,0
2023-02-06 08:00:00,2270.716,1677.726,1431.853,0,0,0
2023-02-06 09:00:00,2964.947,2415.347,2024.842,0,0,0
2023-02-06 10:00:00,3413.305,2516.589,1504.168,0,0,0
2023-02-06 11:00:00,2936.021,1721.116,1316.147,0,0,0
2023-02-06 12:00:00,1374.0,867.789,665.305,0,0,0
2023-02-06 13:00:00,607.453,636.379,766.547,0,0,0
2023-02-06 14:00:00,592.989,997.958,1533.095,0,0,0
2023-02-06 15:00:00,795.474,477.284,636.379,0,0,0
2023-02-06 16:00:00,231.411,231.411,433.895,0,0,0
2023-02-06 17:00:00,43.389,57.853,101.242,0,0,0
2023-02-06 18:00:00,115.705,0.0,0.0,0,0,0
2023-02-06 19:00:00,274.8,14.463,0.0,0,0,0
2023-02-06 20:00:00,477.284,506.211,289.263,0,0,0
2023-02-06 21:00:00,1431.853,1345.074,1417.389,0,0,0
2023-02-06 22:00:00,1316.147,983.495,679.768,0,0,0
2023-02-06 23:00:00,969.032,1316.147,535.137,0,0,0
2023-02-07 00:00:00,4194.316,3572.4,3615.789,0,0,0
2023-02-07 01:00:00,8562.189,7274.968,7867.958,0,0,0
2023-02-07 02:00:00,10529.179,8533.263,6334.863,0,0,0
