forecast_id,forecast_kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3
forecast_2368,2025-04-09 16:00:00,6323.9300600609195,8968.774026159019,6762.052277956416
forecast_2369,2025-04-09 17:00:00,7209.215667111006,9371.307847854918,7168.4909539845785
forecast_2370,2025-04-09 18:00:00,7209.215667111006,9371.307847854918,7168.4909539845785
forecast_2371,2025-04-09 19:00:00,5664.466470240934,7878.026968244605,5393.133704620504
forecast_2372,2025-04-09 20:00:00,5075.155656129935,7878.026968244605,5393.133704620504
forecast_2373,2025-04-09 21:00:00,5331.842801641844,8317.447617339816,5410.050368291648
forecast_2374,2025-04-09 22:00:00,5331.842801641844,9315.621368782502,5835.821021974395
forecast_2375,2025-04-09 23:00:00,6684.89684701034,10788.997825412567,7732.829345244365
forecast_2376,2025-04-10 00:00:00,7300.396275887974,11193.159810076599,8015.3810338753065
forecast_2377,2025-04-10 01:00:00,7283.642641145491,9618.447358031572,6961.429034445666
forecast_2378,2025-04-10 02:00:00,8295.007922392499,9668.572925340872,7558.286516608247
forecast_2379,2025-04-10 03:00:00,8461.913073563604,10432.920631956804,7558.286516608247
forecast_2380,2025-04-10 04:00:00,8461.913073563604,10432.920631956804,6677.647288522385
forecast_2381,2025-04-10 05:00:00,7817.615703098297,9039.40624090132,6348.020864476337
forecast_2382,2025-04-10 06:00:00,6688.8804132134255,7128.663684860147,5025.310255520124
forecast_2383,2025-04-10 07:00:00,5302.5391748521115,5439.172396370319,3778.1429346427453
forecast_2384,2025-04-10 08:00:00,4671.788948635969,5293.705151740154,3777.9255884779136
forecast_2385,2025-04-10 09:00:00,4379.799476592554,4774.736689258954,3677.776952538964
forecast_2386,2025-04-10 10:00:00,3965.4232854382813,4012.941646579181,3192.505849500631
forecast_2387,2025-04-10 11:00:00,3732.714749292928,3684.2045307895937,2970.4577450120137
forecast_2388,2025-04-10 12:00:00,3716.378417486222,3371.6902196055976,2831.7603263202745
forecast_2389,2025-04-10 13:00:00,3598.4239462682726,3371.6902196055976,2831.7603263202745
forecast_2390,2025-04-10 14:00:00,3598.4239462682726,3497.8827495914884,2831.7603263202745
forecast_2391,2025-04-10 15:00:00,3879.444071063152,3748.74565928408,2949.0974463364973
forecast_2392,2025-04-10 16:00:00,4087.559670160276,3829.516368660248,3155.8001377015034
forecast_2393,2025-04-10 17:00:00,4087.559670160276,3829.516368660248,3155.8001377015034
forecast_2394,2025-04-10 18:00:00,4045.8037113285136,3835.6583081031586,2993.7042632212656
forecast_2395,2025-04-10 19:00:00,4028.0949263726034,3662.11210814769,2993.7042632212656
forecast_2396,2025-04-10 20:00:00,4045.8037113285136,3835.6583081031586,3156.0085515013607
forecast_2397,2025-04-10 21:00:00,4181.441846588917,4221.642077819512,3309.668988156757
forecast_2398,2025-04-10 22:00:00,4771.318253677462,4876.093029054184,4150.892552238772
forecast_2399,2025-04-10 23:00:00,4771.318253677462,4974.276776184064,4150.892552238772
forecast_2400,2025-04-11 00:00:00,4600.984081826602,4925.184902619124,4077.266301265655
forecast_2401,2025-04-11 01:00:00,3467.854219409822,3406.1995994830118,2519.6965943081163
forecast_2402,2025-04-11 02:00:00,3559.555508780536,3411.6385321922708,2461.0235690453983
forecast_2403,2025-04-11 03:00:00,3559.555508780536,3534.312786939448,2461.0235690453983
forecast_2404,2025-04-11 04:00:00,3300.339635971596,3411.6385321922708,2431.725272093101
forecast_2405,2025-04-11 05:00:00,3128.6364662306096,3256.736733788817,2311.2874333127284
forecast_2406,2025-04-11 06:00:00,3089.9441909983743,3218.2815534499946,2311.0942995517153
forecast_2407,2025-04-11 07:00:00,2998.4252567463054,3218.2815534499946,2311.2874333127284
forecast_2408,2025-04-11 08:00:00,2971.8283573042563,3218.2815534499946,2311.0942995517153
forecast_2409,2025-04-11 09:00:00,2665.1230765984665,2826.7540806106103,2015.6639059720133
forecast_2410,2025-04-11 10:00:00,2256.906263109794,2728.7076645636744,1944.826369991893
forecast_2411,2025-04-11 11:00:00,2046.2939771929066,2395.1896368326743,1623.4455165307222
forecast_2412,2025-04-11 12:00:00,2046.2939771929066,2395.1896368326743,1623.4455165307222
forecast_2413,2025-04-11 13:00:00,2112.8851343154074,2487.3160072656283,1745.5780213894247
forecast_2414,2025-04-11 14:00:00,2322.569352906976,2640.4562732464155,2109.8689168301203
forecast_2415,2025-04-11 15:00:00,2673.9695207543737,2640.4562732464155,2351.01857955194
forecast_2416,2025-04-11 16:00:00,2703.912151331996,2606.3278555061597,2351.01857955194
forecast_2417,2025-04-11 17:00:00,2850.318083879263,2606.3278555061597,2234.9855431960555
forecast_2418,2025-04-11 18:00:00,2850.318083879263,2853.976854475335,2222.876387937721
forecast_2419,2025-04-11 19:00:00,2980.124714905647,3283.182634097587,2222.876387937721
forecast_2420,2025-04-11 20:00:00,4188.900967139099,4609.52742501686,3320.359532484998
forecast_2421,2025-04-11 21:00:00,4352.6510806724855,5157.965095717721,3766.998710612912
forecast_2422,2025-04-11 22:00:00,4352.6510806724855,5710.668949055927,3938.223579613703
forecast_2423,2025-04-11 23:00:00,4250.82226862942,5710.668949055927,3938.223579613703
forecast_2424,2025-04-12 00:00:00,4143.083857539179,5540.81953808006,3836.523011029886
forecast_2425,2025-04-12 01:00:00,3462.3001460562673,3786.425279640045,2783.275103934013
forecast_2426,2025-04-12 02:00:00,3569.673054633624,3817.986958781662,2763.906479367452
forecast_2427,2025-04-12 03:00:00,3594.2202975018436,3849.8740435644677,2802.643728500574
forecast_2428,2025-04-12 04:00:00,4195.225874754224,5676.459136326641,3970.49052771077
forecast_2429,2025-04-12 05:00:00,4488.167542510323,6610.7047672982235,4219.906702665232
forecast_2430,2025-04-12 06:00:00,4506.082727260024,7035.191132862804,4393.512179219084
forecast_2431,2025-04-12 07:00:00,5276.475771431734,9014.833704060145,6107.24641318614
forecast_2432,2025-04-12 08:00:00,5449.186358363418,9061.07497569847,6229.670998142581
forecast_2433,2025-04-12 09:00:00,6932.251114772573,9657.38501506339,7358.71513592588
forecast_2434,2025-04-12 10:00:00,7413.392489176279,10698.325416884536,7988.62573515489
forecast_2435,2025-04-12 11:00:00,7413.392489176279,10698.325416884536,7988.62573515489
forecast_2436,2025-04-12 12:00:00,9811.653993791382,12430.10428014243,10227.199872756413
forecast_2437,2025-04-12 13:00:00,11458.877812333129,13210.416301960347,10972.273660938567
forecast_2438,2025-04-12 14:00:00,11458.877812333129,13210.416301960347,10972.273660938567
forecast_2439,2025-04-12 15:00:00,10564.208768197186,12286.72361203924,10713.219874413473
forecast_2440,2025-04-12 16:00:00,10029.274367785467,12286.72361203924,10713.029205419005
forecast_2441,2025-04-12 17:00:00,10564.208768197186,12348.265520191717,10713.219874413473
forecast_2442,2025-04-12 18:00:00,11944.700820606231,12486.191686789782,11211.437828954353
forecast_2443,2025-04-12 19:00:00,12177.40870233881,13698.40866758326,11852.832489874383
forecast_2444,2025-04-12 20:00:00,14115.181897269133,15136.999778092615,13877.62761978887
forecast_2445,2025-04-12 21:00:00,14786.949705054461,15603.564763695147,14598.484294517611
forecast_2446,2025-04-12 22:00:00,15449.425567248787,16437.752473422996,14917.887736291726
forecast_2447,2025-04-12 23:00:00,16957.149858405362,17652.823700752186,16474.851575550732
forecast_2448,2025-04-13 00:00:00,17107.558852275506,17695.310679548507,16542.17746603444
forecast_2449,2025-04-13 01:00:00,15152.323000517117,16704.9938372344,15011.800231393054
forecast_2450,2025-04-13 02:00:00,14932.707782776853,16665.187450077523,14953.367980952458
forecast_2451,2025-04-13 03:00:00,14932.707782776853,16665.187450077523,15070.23248183365
forecast_2452,2025-04-13 04:00:00,17539.227474859043,18534.395756393584,16246.897723611159
forecast_2453,2025-04-13 05:00:00,17888.956316608073,19112.28439847188,16936.042509468985
forecast_2454,2025-04-13 06:00:00,18450.735192380223,19112.28439847188,17159.90787804494
forecast_2455,2025-04-13 07:00:00,19167.089150560416,19119.50961626476,18102.96206114225
forecast_2456,2025-04-13 08:00:00,19237.162654000847,19119.50961626476,18329.599563606127
forecast_2457,2025-04-13 09:00:00,19237.162654000847,18536.652650519958,18329.599563606127
forecast_2458,2025-04-13 10:00:00,18227.962746607765,18441.539460114484,17910.273808566228
forecast_2459,2025-04-13 11:00:00,17596.989946141115,18217.07122463755,17286.397121302405
forecast_2460,2025-04-13 12:00:00,16862.912379719884,18215.428379995814,17270.48468751475
forecast_2461,2025-04-13 13:00:00,16862.912379719884,18115.738180363776,17091.88703604215
forecast_2462,2025-04-13 14:00:00,16783.314931643603,18064.393966446944,17019.033990159733
forecast_2463,2025-04-13 15:00:00,16374.299254523547,17987.92390124935,16634.870844157074
forecast_2464,2025-04-13 16:00:00,16374.299254523547,17987.92390124935,16634.870844157074
forecast_2465,2025-04-13 17:00:00,18852.934778522835,19156.942548822542,18325.175883629116
forecast_2466,2025-04-13 18:00:00,18911.77658389546,19260.773410957532,18611.712105676248
forecast_2467,2025-04-13 19:00:00,18974.25746334531,19260.773410957532,18711.18457797523
forecast_2468,2025-04-13 20:00:00,18911.77658389546,19260.773410957532,18611.712105676248
forecast_2469,2025-04-13 21:00:00,18829.781235048693,19272.345248144895,18711.18457797523
forecast_2470,2025-04-13 22:00:00,18440.645085542994,19272.345248144895,18588.17502829858
forecast_2471,2025-04-13 23:00:00,16164.893230547392,18333.27996300529,17267.29934525448
forecast_2472,2025-04-14 00:00:00,15615.543756810037,18081.348796195925,16952.97224019098
forecast_2473,2025-04-14 01:00:00,12569.781833109808,15501.843922183507,13595.243961277883
forecast_2474,2025-04-14 02:00:00,11382.188546916419,14754.77871433257,12350.841103834473
forecast_2475,2025-04-14 03:00:00,10212.94057737138,12817.223249257253,10097.746254431668
forecast_2476,2025-04-14 04:00:00,9674.5173603683,10863.663914508666,9989.349519932644
forecast_2477,2025-04-14 05:00:00,6684.724166704735,8839.230375545054,7570.426540874627
forecast_2478,2025-04-14 06:00:00,5499.296816616248,7306.233964239839,4975.32460082505
forecast_2479,2025-04-14 07:00:00,4445.468849592896,5521.245361001204,4229.779738960904
forecast_2480,2025-04-14 08:00:00,4386.281668606624,5241.372949276611,3857.222210777621
forecast_2481,2025-04-14 09:00:00,4270.339010921312,5153.085322288942,3834.7252366026137
forecast_2482,2025-04-14 10:00:00,3993.586033061287,5241.372949276611,3857.222210777621
forecast_2483,2025-04-14 11:00:00,3993.586033061287,5486.047358037986,3963.6714969074046
forecast_2484,2025-04-14 12:00:00,3931.370198536316,5486.047358037986,3963.6714969074046
forecast_2485,2025-04-14 13:00:00,3735.1305232614313,4734.280865364548,3822.084107704835
forecast_2486,2025-04-14 14:00:00,3624.7770885933396,4168.498244074662,3429.526692023865
forecast_2487,2025-04-14 15:00:00,3559.4712004815774,3964.462286587165,3224.02290538426
forecast_2488,2025-04-14 16:00:00,3420.2221130676216,3843.869930896102,3123.1788480182877
forecast_2489,2025-04-14 17:00:00,3289.401286874482,3843.869930896102,3123.1788480182877
forecast_2490,2025-04-14 18:00:00,3289.401286874482,4318.286479676159,3429.3170036731353
forecast_2491,2025-04-14 19:00:00,3815.759857790828,4941.786440667409,3859.2553998803073
forecast_2492,2025-04-14 20:00:00,4394.265379591824,4969.979492280932,4071.885360599241
forecast_2493,2025-04-14 21:00:00,5434.646821326286,5323.069030350856,4160.519245280509
forecast_2494,2025-04-14 22:00:00,5964.8426037435565,6522.595065582189,4960.3282471757775
forecast_2495,2025-04-14 23:00:00,6009.437171260617,6926.060697227139,5770.796697720703
forecast_2496,2025-04-15 00:00:00,6267.715171940666,7267.6120147152415,5787.938812869869
forecast_2497,2025-04-15 01:00:00,7963.468284827105,8067.218812347122,6163.611181019442
forecast_2498,2025-04-15 02:00:00,7766.330135018669,7668.658018358264,5663.029027854385
forecast_2499,2025-04-15 03:00:00,7648.51390215343,7395.01963041801,5591.890669129185
forecast_2500,2025-04-15 04:00:00,6392.410553654812,6702.626822139662,5299.576404107818
forecast_2501,2025-04-15 05:00:00,5242.2069575414125,6702.626822139662,5050.41817892214
forecast_2502,2025-04-15 06:00:00,5242.2069575414125,6927.1622536814275,5050.41817892214
forecast_2503,2025-04-15 07:00:00,5773.655594786921,7760.606649694582,5849.315885784611
forecast_2504,2025-04-15 08:00:00,6094.644039424404,7760.606649694582,5849.315885784611
forecast_2505,2025-04-15 09:00:00,6094.644039424404,7758.627136983344,5849.315885784611
forecast_2506,2025-04-15 10:00:00,8003.2016704771595,7698.824359935008,6476.650727814491
forecast_2507,2025-04-15 11:00:00,8070.255347791089,7046.13150063577,6796.975559624044
forecast_2508,2025-04-15 12:00:00,8155.4337854414935,7046.13150063577,6476.650727814491
forecast_2509,2025-04-15 13:00:00,8235.43483916414,7327.465030040986,6796.975559624044
forecast_2510,2025-04-15 14:00:00,10319.856250819383,9256.416220689925,8358.638382688338
forecast_2511,2025-04-15 15:00:00,11405.099685801139,9772.371845620839,8878.640462471249
forecast_2512,2025-04-15 16:00:00,11956.692099654807,10519.399888546079,9626.678437114717
forecast_2513,2025-04-15 17:00:00,12168.873207384042,10611.687341877567,9829.991678008022
forecast_2514,2025-04-15 18:00:00,13120.448196593257,11480.39187725668,10940.82357003091
forecast_2515,2025-04-15 19:00:00,13556.628677508426,12200.412622370222,11898.304879621115
forecast_2516,2025-04-15 20:00:00,13820.118323768884,13906.403430956581,12974.390152960012
forecast_2517,2025-04-15 21:00:00,13902.301949824136,14334.182335899452,13628.158430579877
forecast_2518,2025-04-15 22:00:00,14240.723075015343,15447.437617078427,14537.788719520026
forecast_2519,2025-04-15 23:00:00,14612.997278597208,15650.930160055908,14993.990217940416
forecast_2520,2025-04-16 00:00:00,14837.209141201984,16202.316930217772,15379.33239591925
forecast_2521,2025-04-16 01:00:00,16921.204232081054,17961.825838869183,15498.508181803274
forecast_2522,2025-04-16 02:00:00,16871.669228829633,17803.049296044024,15306.256385297713
forecast_2523,2025-04-16 03:00:00,16659.825605027065,17681.85478521717,15266.568101033345
forecast_2524,2025-04-16 04:00:00,15710.508397814325,17271.708330732974,14756.92536065682
forecast_2525,2025-04-16 05:00:00,15710.508397814325,17266.44503227908,14532.52683677197
forecast_2526,2025-04-16 06:00:00,15619.209809235685,17129.50273304979,14341.477097137524
forecast_2527,2025-04-16 07:00:00,14944.125239356137,16093.391008689907,12720.289569112309
forecast_2528,2025-04-16 08:00:00,13015.966601995748,15652.755656242382,11905.094631102767
forecast_2529,2025-04-16 09:00:00,10724.998575465966,13630.282250485767,10266.17494833587
forecast_2530,2025-04-16 10:00:00,10221.730039133152,12547.891905603461,9895.260926054209
forecast_2531,2025-04-16 11:00:00,10221.730039133152,11763.698819524077,9895.260926054209
forecast_2532,2025-04-16 12:00:00,11909.684495026779,11763.698819524077,10256.78717984743
forecast_2533,2025-04-16 13:00:00,12708.925043182568,13124.69520538413,11431.987848032126
forecast_2534,2025-04-16 14:00:00,14798.888430587891,14951.71139260338,14016.272841679467
forecast_2535,2025-04-16 15:00:00,14990.72230196384,15937.346066952952,14696.419898221639
forecast_2536,2025-04-16 16:00:00,16237.127472412027,17225.212686168466,16362.635798597052
forecast_2537,2025-04-16 17:00:00,17615.74935921628,18149.302371878362,17397.43193774736
forecast_2538,2025-04-16 18:00:00,18205.28376963435,19083.622483434294,18200.970756182127
forecast_2539,2025-04-16 19:00:00,18239.229590756873,19312.568961175268,18543.975392661436
forecast_2540,2025-04-16 20:00:00,18205.28376963435,19490.188656768532,18543.975392661436
forecast_2541,2025-04-16 21:00:00,18105.312051591867,19312.568961175268,18528.55903149461
forecast_2542,2025-04-16 22:00:00,18105.312051591867,19285.901135706776,18528.55903149461
forecast_2543,2025-04-16 23:00:00,18584.207472192174,19285.901135706776,18777.52114907287
forecast_2544,2025-04-17 00:00:00,18967.70399062263,19399.247943449744,18828.93162295022
forecast_2545,2025-04-17 01:00:00,17071.961281955082,18309.665084448712,16986.698202801592
forecast_2546,2025-04-17 02:00:00,17443.560180357374,18682.782388730368,17479.82702990879
forecast_2547,2025-04-17 03:00:00,17198.82243947987,17936.547780167057,16493.007478867
forecast_2548,2025-04-17 04:00:00,17198.82243947987,17803.361846141288,16195.395021148679
forecast_2549,2025-04-17 05:00:00,16880.224220478805,17652.702676135945,15832.388821261531
forecast_2550,2025-04-17 06:00:00,16467.423710056344,17652.702676135945,15832.388821261531
forecast_2551,2025-04-17 07:00:00,16132.969161576559,17652.702676135945,15660.60583728032
forecast_2552,2025-04-17 08:00:00,15946.057731277908,17381.526285922868,15448.982967765758
forecast_2553,2025-04-17 09:00:00,10862.717381034377,13273.035675217387,11567.605916519922
forecast_2554,2025-04-17 10:00:00,8678.370454684593,12572.791770488919,10327.923362380174
forecast_2555,2025-04-17 11:00:00,8280.348869893121,12472.420655790822,9762.900493242016
forecast_2556,2025-04-17 12:00:00,7737.379663821831,10939.03536680074,8988.154954222231
forecast_2557,2025-04-17 13:00:00,7737.379663821831,10939.03536680074,8988.154954222231
forecast_2558,2025-04-17 14:00:00,8743.851318430547,12518.866331980638,10305.173351087105
forecast_2559,2025-04-17 15:00:00,9496.534762895966,12714.649970763956,10332.513884987486
forecast_2560,2025-04-17 16:00:00,10187.197762336229,12988.755875549785,11177.704829827075
forecast_2561,2025-04-17 17:00:00,10530.965064903783,13413.695749771767,11611.087766736247
forecast_2562,2025-04-17 18:00:00,11051.49976239618,13559.969597320047,11803.30100173935
forecast_2563,2025-04-17 19:00:00,12421.26638798759,13559.969597320047,11875.907505440631
forecast_2564,2025-04-17 20:00:00,12421.26638798759,13634.004243937086,11921.723187391995
forecast_2565,2025-04-17 21:00:00,12521.879610713324,13985.02010520314,12137.11093675036
forecast_2566,2025-04-17 22:00:00,12426.248137290811,14469.772820233575,12406.859315751197
forecast_2567,2025-04-17 23:00:00,12521.879610713324,15290.524326565144,12567.512486298474
forecast_2568,2025-04-18 00:00:00,14134.767979647866,16663.826148812906,14472.535318688098
forecast_2569,2025-04-18 01:00:00,16849.374212551586,19205.952720741916,17638.428748970557
forecast_2570,2025-04-18 02:00:00,16907.36762155105,19239.21508525827,17645.61052606844
forecast_2571,2025-04-18 03:00:00,18523.850177060558,19457.969777524562,18103.362518754275
forecast_2572,2025-04-18 04:00:00,18523.850177060558,19457.969777524562,18103.362518754275
forecast_2573,2025-04-18 05:00:00,18501.17788740979,19325.901821261898,17890.094049693602
forecast_2574,2025-04-18 06:00:00,15587.276094766263,15970.44182006644,14492.352992055008
forecast_2575,2025-04-18 07:00:00,14879.848000768026,14738.7355287697,13548.397885607352
forecast_2576,2025-04-18 08:00:00,13627.084919223873,14485.02129928637,12442.923964611378
forecast_2577,2025-04-18 09:00:00,11596.920770349281,13147.969615105505,11130.151469595912
forecast_2578,2025-04-18 10:00:00,10349.570814162065,12470.87014113137,10485.416046830382
forecast_2579,2025-04-18 11:00:00,9867.787669336049,11686.991757477112,9762.644162860603
forecast_2580,2025-04-18 12:00:00,9243.237112189869,10587.168284882668,9335.548215663248
forecast_2581,2025-04-18 13:00:00,7403.284952859411,8635.179803747007,7627.8167291045
forecast_2582,2025-04-18 14:00:00,7237.583993492013,8132.089393318795,7277.148584395892
forecast_2583,2025-04-18 15:00:00,6803.403632018416,7548.007681898572,6265.793224824721
forecast_2584,2025-04-18 16:00:00,6399.78256568222,7498.598626694147,6056.6433633509205
forecast_2585,2025-04-18 17:00:00,6803.403632018416,7498.598626694147,6056.6433633509205
forecast_2586,2025-04-18 18:00:00,8262.753634641454,8416.89478699105,6521.205996474298
forecast_2587,2025-04-18 19:00:00,8409.574056887588,10297.861719262975,7354.76674653927
forecast_2588,2025-04-18 20:00:00,10456.338127302222,11913.902309513516,9252.416230072467
forecast_2589,2025-04-18 21:00:00,10943.401743573184,12240.892728925424,9416.327220266197
forecast_2590,2025-04-18 22:00:00,10456.338127302222,13489.77177153058,10445.066133385044
forecast_2591,2025-04-18 23:00:00,10621.502606322303,13489.77177153058,10445.066133385044
forecast_2592,2025-04-19 00:00:00,10375.259732961893,13581.154009878766,10415.816478382454
forecast_2593,2025-04-19 01:00:00,11469.080225802849,14731.35284794158,11933.873696492232
forecast_2594,2025-04-19 02:00:00,12773.860023499888,15408.749041221286,13036.614678791204
forecast_2595,2025-04-19 03:00:00,14344.20928137745,15733.287140449285,14075.539103984129
forecast_2596,2025-04-19 04:00:00,14344.20928137745,15733.287140449285,14075.539103984129
forecast_2597,2025-04-19 05:00:00,13727.0100769944,15588.409053627858,14004.007278044272
forecast_2598,2025-04-19 06:00:00,13026.707484593877,15026.189452116421,13624.765844562537
forecast_2599,2025-04-19 07:00:00,10895.403642288278,14428.837032449881,11644.367012126244
forecast_2600,2025-04-19 08:00:00,10895.403642288278,14428.837032449881,11644.367012126244
forecast_2601,2025-04-19 09:00:00,10822.091655017986,14428.837032449881,11644.367012126244
forecast_2602,2025-04-19 10:00:00,11970.398224444689,14366.21352693251,12546.595290651076
forecast_2603,2025-04-19 11:00:00,11970.398224444689,14366.21352693251,12800.635739117448
forecast_2604,2025-04-19 12:00:00,13153.534706073686,15826.383416574452,13198.819903388066
forecast_2605,2025-04-19 13:00:00,14349.515903423542,17599.926808286677,15194.173057054591
forecast_2606,2025-04-19 14:00:00,15564.214292773204,17919.623561713128,16291.022602134988
forecast_2607,2025-04-19 15:00:00,15981.80320897329,18144.218965319596,16402.130343488658
forecast_2608,2025-04-19 16:00:00,16770.574870186847,18216.93532229439,16692.73671198719
forecast_2609,2025-04-19 17:00:00,17747.148760734846,18225.313056759383,17344.751855436705
forecast_2610,2025-04-19 18:00:00,18547.43892478398,18862.983959383615,17359.520913629793
forecast_2611,2025-04-19 19:00:00,18547.43892478398,18862.983959383615,17359.520913629793
forecast_2612,2025-04-19 20:00:00,16811.55575410232,16284.463050605886,15441.57887393842
forecast_2613,2025-04-19 21:00:00,15415.714403923039,15958.85658499723,14701.862114564725
forecast_2614,2025-04-19 22:00:00,13407.63101210925,14415.682593016534,12886.257238769758
forecast_2615,2025-04-19 23:00:00,10770.860454590162,11467.180205618732,10078.15940803562
forecast_2616,2025-04-20 00:00:00,10356.103179735153,11116.114458991688,9854.995571936666
forecast_2617,2025-04-20 01:00:00,8353.497256524133,8876.230459358903,7582.97513145743
forecast_2618,2025-04-20 02:00:00,7891.9887365462855,8242.23525644104,6982.350937785032
forecast_2619,2025-04-20 03:00:00,5311.298770757248,6101.435744517963,4876.8179299705225
forecast_2620,2025-04-20 04:00:00,4333.5946700844515,4803.0335864050985,3453.6565647261577
forecast_2621,2025-04-20 05:00:00,3522.9953341951195,3549.6246353077727,2964.092669220747
forecast_2622,2025-04-20 06:00:00,3361.604104293071,3549.6246353077727,2864.088932378003
forecast_2623,2025-04-20 07:00:00,3143.4780253544823,3305.6481944778093,2763.586241054888
forecast_2624,2025-04-20 08:00:00,2909.8540460920412,3221.21047623637,2502.9582199354977
forecast_2625,2025-04-20 09:00:00,2803.738837929088,3017.423938233814,2450.9263436246883
forecast_2626,2025-04-20 10:00:00,2803.738837929088,3014.5490426628903,2323.5527311420715
forecast_2627,2025-04-20 11:00:00,2846.18200389667,2996.8913513997804,2317.0878803945748
forecast_2628,2025-04-20 12:00:00,2846.18200389667,2965.8647931086934,2261.3459435629484
forecast_2629,2025-04-20 13:00:00,2606.406230829639,2701.107060655547,2147.9238590533487
forecast_2630,2025-04-20 14:00:00,2606.406230829639,2661.480921475925,2147.9238590533487
forecast_2631,2025-04-20 15:00:00,2606.406230829639,2584.720799346308,2124.813860756136
forecast_2632,2025-04-20 16:00:00,2551.171485208185,2648.320394602222,2195.7350825647554
forecast_2633,2025-04-20 17:00:00,2551.171485208185,2595.8927426502305,2195.7350825647554
forecast_2634,2025-04-20 18:00:00,2737.8589887638072,2648.320394602222,2250.4663054670864
forecast_2635,2025-04-20 19:00:00,3054.204496904419,2704.1698606412183,2564.4629989944606
forecast_2636,2025-04-20 20:00:00,3183.173487030658,3019.416849844991,2795.326884146968
forecast_2637,2025-04-20 21:00:00,3238.546911403353,3288.627157283723,2840.743105885527
forecast_2638,2025-04-20 22:00:00,3823.3233014791863,3718.610988350194,3252.684648632359
forecast_2639,2025-04-20 23:00:00,3823.3233014791863,3718.610988350194,3252.684648632359
forecast_2640,2025-04-21 00:00:00,3795.8879994914278,3610.0464991674335,3182.4750064683303
forecast_2641,2025-04-21 01:00:00,3505.7457314309067,3361.394698602064,2827.8036437177516
forecast_2642,2025-04-21 02:00:00,3467.4779736109676,3202.0745742260724,2820.876104704092
forecast_2643,2025-04-21 03:00:00,3467.4779736109676,3331.4870091560215,2820.975652705868
forecast_2644,2025-04-21 04:00:00,3640.203645997991,3331.4870091560215,2820.975652705868
forecast_2645,2025-04-21 05:00:00,3829.0051171532286,3583.283202694562,3081.976239439191
forecast_2646,2025-04-21 06:00:00,3898.833506788996,3674.121278803761,3092.7330110673624
forecast_2647,2025-04-21 07:00:00,3934.0086183270223,3832.162818782088,3190.1874722051807
forecast_2648,2025-04-21 08:00:00,3934.0086183270223,4084.0331592048115,3190.1874722051807
forecast_2649,2025-04-21 09:00:00,3822.3957702999114,4084.0331592048115,3174.146012566238
forecast_2650,2025-04-21 10:00:00,3261.6524432132983,3880.55448839181,2683.019090999508
forecast_2651,2025-04-21 11:00:00,3185.8154474111543,3775.6271496167506,2576.7277700989785
forecast_2652,2025-04-21 12:00:00,3149.1521074315424,3515.772730116718,2521.1628810834836
forecast_2653,2025-04-21 13:00:00,3002.1564520869106,3418.050628848525,2348.1312208653094
forecast_2654,2025-04-21 14:00:00,2698.425404589878,3329.4417977323556,2340.29897678833
forecast_2655,2025-04-21 15:00:00,2698.425404589878,3076.7755118188184,2067.701041131019
forecast_2656,2025-04-21 16:00:00,3069.961049843593,2863.686734219937,2067.701041131019
forecast_2657,2025-04-21 17:00:00,3069.961049843593,2708.4867729315074,1997.3074428112625
forecast_2658,2025-04-21 18:00:00,3076.3678671520847,2863.686734219937,2225.9216968574865
forecast_2659,2025-04-21 19:00:00,4058.008273368993,3662.079121778252,2563.517261652044
forecast_2660,2025-04-21 20:00:00,4508.852002885822,5870.269083822753,3399.875968784781
forecast_2661,2025-04-21 21:00:00,4823.288581850958,7843.219017779776,4748.2354053180425
forecast_2662,2025-04-21 22:00:00,5175.303828737543,8847.581236850388,5387.383739374021
forecast_2663,2025-04-21 23:00:00,5371.950634191962,9429.825643670107,6003.16537724104
forecast_2664,2025-04-22 00:00:00,5423.254318079717,9714.06974597073,6016.892148384282
forecast_2665,2025-04-22 01:00:00,7148.637244833805,10300.307406280615,6842.738709756526
forecast_2666,2025-04-22 02:00:00,6962.418614112667,9982.322985343537,6615.1041312855505
forecast_2667,2025-04-22 03:00:00,6331.380162498015,8468.380100402148,5478.302984505948
forecast_2668,2025-04-22 04:00:00,6091.356949984127,8451.279820390557,5255.8994084988235
forecast_2669,2025-04-22 05:00:00,5353.423885457022,7112.362088866888,4821.536690956384
forecast_2670,2025-04-22 06:00:00,5172.556808832876,7058.859356376333,4742.947340199493
forecast_2671,2025-04-22 07:00:00,4886.580058357072,6662.534316727117,4821.536690956384
forecast_2672,2025-04-22 08:00:00,4886.580058357072,6662.534316727117,5224.701275350933
forecast_2673,2025-04-22 09:00:00,5606.068019207713,8529.52794630855,5883.777460192225
forecast_2674,2025-04-22 10:00:00,6717.570683638153,9297.30771097137,6922.749495119055
forecast_2675,2025-04-22 11:00:00,8304.875315671847,11541.212570879328,8678.99322224351
forecast_2676,2025-04-22 12:00:00,9818.072462724387,11809.559022896547,9000.853449631104
forecast_2677,2025-04-22 13:00:00,9818.072462724387,11809.559022896547,9000.853449631104
forecast_2678,2025-04-22 14:00:00,8153.407820371401,10697.241946535793,7537.844660013072
forecast_2679,2025-04-22 15:00:00,6107.73066866286,7406.366413618694,4575.737915344174
forecast_2680,2025-04-22 16:00:00,4921.055347415691,6224.520380167394,4575.737915344174
