forecast_id,forecast_kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3
forecast_1969,2025-03-24 01:00:00,12667.390758373396,14692.025342499972,11564.447045776644
forecast_1970,2025-03-24 02:00:00,12525.28403701603,14883.120688836154,11809.794908032376
forecast_1971,2025-03-24 03:00:00,12525.28403701603,14883.120688836154,11809.794908032376
forecast_1972,2025-03-24 04:00:00,10686.162218900956,13999.10141850154,11028.84759115253
forecast_1973,2025-03-24 05:00:00,10686.162218900956,13999.10141850154,11028.84759115253
forecast_1974,2025-03-24 06:00:00,13091.566929161003,15702.105611849443,12717.291977105142
forecast_1975,2025-03-24 07:00:00,13356.575522260286,15702.105611849443,13250.896088820225
forecast_1976,2025-03-24 08:00:00,13356.575522260286,15975.966288378417,14248.416644046565
forecast_1977,2025-03-24 09:00:00,13356.575522260286,15486.196441829947,13599.093931074794
forecast_1978,2025-03-24 10:00:00,14010.041330226462,15466.615237495316,13599.093931074794
forecast_1979,2025-03-24 11:00:00,14372.665249888621,15466.615237495316,13599.093931074794
forecast_1980,2025-03-24 12:00:00,14413.715548229293,15806.623096626232,13712.14267169217
forecast_1981,2025-03-24 13:00:00,15118.226725390843,15806.623096626232,14288.984413365153
forecast_1982,2025-03-24 14:00:00,14413.715548229293,15711.700989600555,13712.14267169217
forecast_1983,2025-03-24 15:00:00,14701.67773651845,15495.298667550793,13928.142123431575
forecast_1984,2025-03-24 16:00:00,14411.713297304093,15245.204959130937,13488.298312291228
forecast_1985,2025-03-24 17:00:00,13555.277283686635,14740.462940062376,13488.298312291228
forecast_1986,2025-03-24 18:00:00,13395.961156882126,14740.462940062376,13488.298312291228
forecast_1987,2025-03-24 19:00:00,13395.961156882126,14448.644490042421,13569.449437704032
forecast_1988,2025-03-24 20:00:00,13404.951263801522,14955.901758663698,13728.499195262177
forecast_1989,2025-03-24 21:00:00,13869.348287444309,15221.176885555675,14171.739902096613
forecast_1990,2025-03-24 22:00:00,14327.615835887567,15746.577010158486,14660.625894937551
forecast_1991,2025-03-24 23:00:00,16534.69336398243,17994.05512479051,16587.91561467245
forecast_1992,2025-03-25 00:00:00,16564.68908629087,18049.110215523033,16725.965821786376
forecast_1993,2025-03-25 01:00:00,17415.3952075905,18498.36726361212,16845.85209651194
forecast_1994,2025-03-25 02:00:00,17399.234580881588,18169.270404107083,16381.54246323916
forecast_1995,2025-03-25 03:00:00,15739.6252116646,17071.01058664292,14721.570300597576
forecast_1996,2025-03-25 04:00:00,13125.978087894691,13560.343750763319,11074.186368427629
forecast_1997,2025-03-25 05:00:00,8465.858646415203,10458.161383273127,7564.689514713703
forecast_1998,2025-03-25 06:00:00,6849.930536166732,9682.512943113481,6126.995055513754
forecast_1999,2025-03-25 07:00:00,6849.930536166732,9682.512943113481,6126.995055513754
forecast_2000,2025-03-25 08:00:00,6849.930536166732,10728.368677602512,7177.327149406906
forecast_2001,2025-03-25 09:00:00,7157.406269659332,10844.410369913214,7337.773773738225
forecast_2002,2025-03-25 10:00:00,7505.712904985689,11296.681070414717,8276.069792044482
forecast_2003,2025-03-25 11:00:00,8380.946353252859,11485.561325748411,8397.678226676082
forecast_2004,2025-03-25 12:00:00,10236.357529270495,13985.958454989322,10921.602022638686
forecast_2005,2025-03-25 13:00:00,11624.301674853094,14550.332638004862,12235.38983684465
forecast_2006,2025-03-25 14:00:00,13299.485227546109,16301.692347704722,14729.675887785223
forecast_2007,2025-03-25 15:00:00,14399.893748943872,17661.72145920997,16602.159660857924
forecast_2008,2025-03-25 16:00:00,15536.865650366752,17661.72145920997,17163.934826077853
forecast_2009,2025-03-25 17:00:00,16889.320917244,17615.98844446247,17179.283974991864
forecast_2010,2025-03-25 18:00:00,17386.3203952868,17466.672686327085,17670.02549376856
forecast_2011,2025-03-25 19:00:00,17386.3203952868,17483.57569372048,17670.02549376856
forecast_2012,2025-03-25 20:00:00,17386.3203952868,17483.57569372048,17670.02549376856
forecast_2013,2025-03-25 21:00:00,17828.67826393451,18146.146995623123,18162.02349249143
forecast_2014,2025-03-25 22:00:00,17828.67826393451,18422.298228735923,18162.02349249143
forecast_2015,2025-03-25 23:00:00,17803.697255107443,18660.225069441294,17694.42601337439
forecast_2016,2025-03-26 00:00:00,17751.900947602648,18709.23545101508,17600.411505970093
forecast_2017,2025-03-26 01:00:00,17096.093857070453,18290.6797932852,16987.974416205157
forecast_2018,2025-03-26 02:00:00,16774.407632109163,18215.36068593171,16917.345947373447
forecast_2019,2025-03-26 03:00:00,16533.46528187554,17705.033317677917,16115.99337049907
forecast_2020,2025-03-26 04:00:00,14984.662296499357,15713.441487396622,13931.494971627404
forecast_2021,2025-03-26 05:00:00,14177.696873980536,15683.004358688257,12556.1763725043
forecast_2022,2025-03-26 06:00:00,10893.43201220342,12431.862625890477,8539.974934472526
forecast_2023,2025-03-26 07:00:00,7495.188477223239,9191.583331781909,6053.6002764404275
forecast_2024,2025-03-26 08:00:00,4019.886676738139,5024.947851173742,2838.6258810253116
forecast_2025,2025-03-26 09:00:00,3840.0315878679994,4105.577090316966,2550.4627666973674
forecast_2026,2025-03-26 10:00:00,3112.626196569056,4077.7884997745723,2550.4627666973674
forecast_2027,2025-03-26 11:00:00,3106.6745271216328,3916.7744021527137,2631.8864137206792
forecast_2028,2025-03-26 12:00:00,2994.8625565088764,3916.7744021527137,2631.8864137206792
forecast_2029,2025-03-26 13:00:00,2994.8625565088764,3916.7744021527137,2607.540189131819
forecast_2030,2025-03-26 14:00:00,3108.8809446242885,4117.669488240806,2607.540189131819
forecast_2031,2025-03-26 15:00:00,3625.625074887672,5347.33698526548,3565.651165734956
forecast_2032,2025-03-26 16:00:00,3910.672335843488,5546.9055508732035,3565.651165734956
forecast_2033,2025-03-26 17:00:00,4017.766548464843,5903.810821524386,3565.651165734956
forecast_2034,2025-03-26 18:00:00,5103.3250496059045,7552.687705348272,4911.447010652276
forecast_2035,2025-03-26 19:00:00,6976.426158750998,9212.659318289945,6186.771852152999
forecast_2036,2025-03-26 20:00:00,8708.43548895584,10572.39646250851,7719.2171481467285
forecast_2037,2025-03-26 21:00:00,9617.370711460275,11612.25982629463,8840.025667519101
forecast_2038,2025-03-26 22:00:00,11771.535318691609,14463.932931795875,10644.923363927548
forecast_2039,2025-03-26 23:00:00,13666.818108523581,16683.11042924977,14503.37270659936
forecast_2040,2025-03-27 00:00:00,14211.307752044533,17156.666199978004,15011.812939727235
forecast_2041,2025-03-27 01:00:00,16114.626591002434,18715.003951535524,16104.77560918554
forecast_2042,2025-03-27 02:00:00,16294.953623704714,18821.995837113456,16407.532656957028
forecast_2043,2025-03-27 03:00:00,16364.643780013745,18886.03088881835,16879.722136590623
forecast_2044,2025-03-27 04:00:00,16294.953623704714,18886.03088881835,16879.722136590623
forecast_2045,2025-03-27 05:00:00,14662.15844616401,17054.447454182515,15151.163090279635
forecast_2046,2025-03-27 06:00:00,13229.80494900037,15592.444699433912,13497.29315041629
forecast_2047,2025-03-27 07:00:00,13229.80494900037,15592.444699433912,13497.29315041629
forecast_2048,2025-03-27 08:00:00,13229.80494900037,15796.322998057643,13818.04427824776
forecast_2049,2025-03-27 09:00:00,12887.574021266146,15796.322998057643,13818.04427824776
forecast_2050,2025-03-27 10:00:00,10163.151955604342,13615.525095344477,11632.646811180035
forecast_2051,2025-03-27 11:00:00,10151.936144703664,13090.404077679157,11413.942300091361
forecast_2052,2025-03-27 12:00:00,9895.361934688655,11967.069941974467,9993.400813546777
forecast_2053,2025-03-27 13:00:00,8585.530966562874,11050.796304799638,8615.076258087822
forecast_2054,2025-03-27 14:00:00,8585.530966562874,11050.796304799638,8615.076258087822
forecast_2055,2025-03-27 15:00:00,8442.852099539805,9378.930302687097,7617.194450039528
forecast_2056,2025-03-27 16:00:00,6685.37230364826,7680.704836068819,5842.109479821054
forecast_2057,2025-03-27 17:00:00,6685.37230364826,7680.704836068819,5842.109479821054
forecast_2058,2025-03-27 18:00:00,8605.878758437464,9100.25838726348,7044.875122763221
forecast_2059,2025-03-27 19:00:00,9364.76244659206,9358.292078293602,7567.300411444087
forecast_2060,2025-03-27 20:00:00,9592.468218365935,9568.488986585515,7567.300411444087
forecast_2061,2025-03-27 21:00:00,11007.366789376798,10990.8167843269,9394.3284240768
forecast_2062,2025-03-27 22:00:00,11007.366789376798,11968.718947749168,9790.373211195732
forecast_2063,2025-03-27 23:00:00,10681.247596655696,11994.70935564607,9790.373211195732
forecast_2064,2025-03-28 00:00:00,10487.283314272338,11981.714151697619,9544.871421649223
forecast_2065,2025-03-28 01:00:00,3715.5006749901527,4549.6895249832605,2800.0949412463465
forecast_2066,2025-03-28 02:00:00,3476.8516890996075,3962.3572100478746,2448.169783728593
forecast_2067,2025-03-28 03:00:00,3476.8516890996075,3962.3572100478746,2448.169783728593
forecast_2068,2025-03-28 04:00:00,3117.3232442833764,3850.4102344848443,2339.3829584507603
forecast_2069,2025-03-28 05:00:00,3077.8641234915103,3545.6409360114953,2339.3829584507603
forecast_2070,2025-03-28 06:00:00,2574.8080674724783,3167.9406248233327,1968.0415099999996
forecast_2071,2025-03-28 07:00:00,2404.941447364861,3061.9070530608483,1968.0415099999996
forecast_2072,2025-03-28 08:00:00,2373.0091061657713,2985.209614442777,1795.7446849526036
forecast_2073,2025-03-28 09:00:00,2373.0091061657713,2891.053470534529,2154.7011029403097
forecast_2074,2025-03-28 10:00:00,2484.929498189342,2891.053470534529,2010.6401887703205
forecast_2075,2025-03-28 11:00:00,2599.933775915956,2960.749980770959,2010.6401887703205
forecast_2076,2025-03-28 12:00:00,2599.933775915956,2989.97993947972,2010.6401887703205
forecast_2077,2025-03-28 13:00:00,2599.933775915956,3307.140924017781,1950.3735566791634
forecast_2078,2025-03-28 14:00:00,2607.5180443383247,3359.62548041793,2118.5809231471603
forecast_2079,2025-03-28 15:00:00,2607.5180443383247,3307.140924017781,2060.7233678721454
forecast_2080,2025-03-28 16:00:00,2739.2132108900623,3359.62548041793,2118.5809231471603
forecast_2081,2025-03-28 17:00:00,2807.5501932752404,3479.2588701445675,2128.915493926401
forecast_2082,2025-03-28 18:00:00,3873.117970698614,5683.682142168853,4188.147466471004
forecast_2083,2025-03-28 19:00:00,4297.761298724984,6400.5905701910415,4425.735041653366
forecast_2084,2025-03-28 20:00:00,4624.701260340505,6765.637303441736,4575.8816845611655
forecast_2085,2025-03-28 21:00:00,4786.124628962152,6510.184046880795,4425.735041653366
forecast_2086,2025-03-28 22:00:00,4885.843699079238,6510.184046880795,4585.0370371140825
forecast_2087,2025-03-28 23:00:00,4987.845445030967,6091.561958889605,4399.6358285116185
forecast_2088,2025-03-29 00:00:00,4992.695655799216,5987.775528023667,4377.832318610352
forecast_2089,2025-03-29 01:00:00,2527.810569656571,2793.8889636497006,1947.3928052155586
forecast_2090,2025-03-29 02:00:00,2554.164709865213,2874.3557505684576,1951.7050121333834
forecast_2091,2025-03-29 03:00:00,2566.6993038314413,3698.694997096388,1951.7050121333834
forecast_2092,2025-03-29 04:00:00,3900.6302163294567,4285.948898223996,2579.5191262127223
forecast_2093,2025-03-29 05:00:00,5506.873123473741,7636.334642426761,5256.45065654909
forecast_2094,2025-03-29 06:00:00,6694.246471451282,9125.830606565098,6623.902066971585
forecast_2095,2025-03-29 07:00:00,6862.187631029768,9125.830606565098,6623.902066971585
forecast_2096,2025-03-29 08:00:00,6862.187631029768,8779.56041965056,6553.48336889682
forecast_2097,2025-03-29 09:00:00,6862.187631029768,7794.200117380411,6133.531199449436
forecast_2098,2025-03-29 10:00:00,6868.482537518957,7794.200117380411,6133.531199449436
forecast_2099,2025-03-29 11:00:00,8696.610184534438,8490.70588055784,7126.664982332501
forecast_2100,2025-03-29 12:00:00,10424.049181405291,10646.597652052384,9320.572297242
forecast_2101,2025-03-29 13:00:00,11614.420411317638,12236.307483699307,9812.63711508394
forecast_2102,2025-03-29 14:00:00,12487.171009614503,12832.268021157362,10716.76975495007
forecast_2103,2025-03-29 15:00:00,13503.917258777716,13720.285989392753,11318.922732780326
forecast_2104,2025-03-29 16:00:00,13984.061235461542,13720.285989392753,11432.784986114599
forecast_2105,2025-03-29 17:00:00,13984.061235461542,13601.54532617842,11432.784986114599
forecast_2106,2025-03-29 18:00:00,13914.536546001827,13569.353095054354,11195.189906501586
forecast_2107,2025-03-29 19:00:00,13387.028940856553,12407.345073163557,10440.875432440826
forecast_2108,2025-03-29 20:00:00,13387.028940856553,12407.345073163557,10440.875432440826
forecast_2109,2025-03-29 21:00:00,13625.403169429756,12613.960134070658,10509.549758041205
forecast_2110,2025-03-29 22:00:00,13625.403169429756,12613.960134070658,10509.549758041205
forecast_2111,2025-03-29 23:00:00,12841.12260292544,12485.413402656308,10183.941823918556
forecast_2112,2025-03-30 00:00:00,12694.573067733705,12094.928516336033,10088.051065441523
forecast_2113,2025-03-30 01:00:00,12824.053440520549,10920.729751152288,9290.415242141107
forecast_2114,2025-03-30 02:00:00,12589.716787856216,10742.661275769953,9096.107092894985
forecast_2115,2025-03-30 03:00:00,11587.751722925084,9469.977012402607,8353.25453352159
forecast_2116,2025-03-30 04:00:00,10758.534399155076,9011.775445244435,7946.387007494204
forecast_2117,2025-03-30 05:00:00,9754.804608263832,8272.461140640715,7522.625243748732
forecast_2118,2025-03-30 06:00:00,9415.059739153892,7930.27347058123,7101.21712162746
forecast_2119,2025-03-30 07:00:00,8599.156259928215,7409.281000204547,6010.454694232104
forecast_2120,2025-03-30 08:00:00,8233.096085421957,6583.809478943357,5562.01593428723
forecast_2121,2025-03-30 09:00:00,8130.514077115937,6583.809478943357,5562.01593428723
forecast_2122,2025-03-30 10:00:00,8233.096085421957,6594.959976244277,5877.709259242934
forecast_2123,2025-03-30 11:00:00,8206.799013519656,6738.3161150634305,6121.9687686125235
forecast_2124,2025-03-30 12:00:00,8206.799013519656,6808.459614076766,6318.093432133395
forecast_2125,2025-03-30 13:00:00,8048.661906597664,7093.143447944268,6318.093432133395
forecast_2126,2025-03-30 14:00:00,7837.915081786822,7093.143447944268,6279.992076736031
forecast_2127,2025-03-30 15:00:00,6790.409835517714,6919.656488007825,5797.760148023723
forecast_2128,2025-03-30 16:00:00,6169.151313467951,5554.685078187626,4563.070211600938
forecast_2129,2025-03-30 17:00:00,6157.17902177796,5554.685078187626,4563.070211600938
forecast_2130,2025-03-30 18:00:00,6064.57909707535,5822.189730618331,4942.598957076435
forecast_2131,2025-03-30 19:00:00,6024.411634867757,6426.799560247382,5027.210381062845
forecast_2132,2025-03-30 20:00:00,5353.52888125136,6501.5431844243585,5027.210381062845
forecast_2133,2025-03-30 21:00:00,5353.52888125136,6704.833724643597,5027.210381062845
forecast_2134,2025-03-30 22:00:00,7358.616562799131,8151.261213516094,6847.678455956506
forecast_2135,2025-03-30 23:00:00,8969.05515592203,9448.967916402435,8237.990405168115
forecast_2136,2025-03-31 00:00:00,9027.04028303898,9861.179345589317,8306.144879861007
forecast_2137,2025-03-31 01:00:00,14228.51668697686,15550.374913382959,14112.75530581751
forecast_2138,2025-03-31 02:00:00,14119.928339698288,15083.044210439548,13852.106236154714
forecast_2139,2025-03-31 03:00:00,14119.928339698288,15083.044210439548,13060.872096733074
forecast_2140,2025-03-31 04:00:00,13712.655301870049,15230.033397293413,12717.456211400724
forecast_2141,2025-03-31 05:00:00,14082.070322525622,15230.033397293413,12423.289015322573
forecast_2142,2025-03-31 06:00:00,13410.401953108381,15160.705500977834,11955.741467029216
forecast_2143,2025-03-31 07:00:00,9640.77734879157,11506.469837244957,7775.950929997125
forecast_2144,2025-03-31 08:00:00,7372.8672956835935,8720.80892944759,5980.807934073755
forecast_2145,2025-03-31 09:00:00,4973.921456077194,6647.946547504569,4395.780219996505
forecast_2146,2025-03-31 10:00:00,3931.6673158053927,4049.9489145806883,2954.977827427806
forecast_2147,2025-03-31 11:00:00,3282.9318960052397,3317.7122276223026,2897.7868815198244
forecast_2148,2025-03-31 12:00:00,3282.9318960052397,3317.7122276223026,2897.7868815198244
forecast_2149,2025-03-31 13:00:00,4101.413345761669,3691.915962178072,3234.689055207027
forecast_2150,2025-03-31 14:00:00,4253.244798245723,4050.3402972806994,3483.615439004382
forecast_2151,2025-03-31 15:00:00,4160.339426501796,3943.625850128028,3303.506480042086
forecast_2152,2025-03-31 16:00:00,4253.244798245723,4050.3402972806994,3530.3024944286135
forecast_2153,2025-03-31 17:00:00,4931.412132858517,4992.200730927296,3966.640818500291
forecast_2154,2025-03-31 18:00:00,5034.819695150145,6229.359008835491,4734.299264483015
forecast_2155,2025-03-31 19:00:00,7587.229901942977,8759.797613751456,6821.488428294938
forecast_2156,2025-03-31 20:00:00,10032.911917959496,10606.721242638894,8212.796963655774
forecast_2157,2025-03-31 21:00:00,10980.660005258873,11982.21804234226,9377.92646212937
forecast_2158,2025-03-31 22:00:00,13613.082048233939,13701.989607176263,11324.150919912281
forecast_2159,2025-03-31 23:00:00,14133.482106254936,15411.308669166781,12841.952813047425
forecast_2160,2025-04-01 00:00:00,14305.167687193249,15430.627885423602,12995.083100743337
forecast_2161,2025-04-01 01:00:00,7554.24951341561,7438.954597566429,5161.043765074039
forecast_2162,2025-04-01 02:00:00,7684.675923581111,7230.610073112373,5281.545394330816
forecast_2163,2025-04-01 03:00:00,7769.947403932057,7647.299122020484,5335.4146561509215
forecast_2164,2025-04-01 04:00:00,7769.947403932057,7453.1973928416755,5281.545394330816
forecast_2165,2025-04-01 05:00:00,6843.261689807804,7453.1973928416755,4990.8934239129685
forecast_2166,2025-04-01 06:00:00,6243.665665642329,6354.525213625289,4552.059616060242
forecast_2167,2025-04-01 07:00:00,5554.169887883264,5688.794922720373,4243.987073864166
forecast_2168,2025-04-01 08:00:00,4351.902455806086,4306.452789725505,3604.739437144752
forecast_2169,2025-04-01 09:00:00,3505.961205546985,3698.1283594175543,2926.9104916536908
forecast_2170,2025-04-01 10:00:00,2920.3178362651324,3006.364040829063,2589.0821514998725
forecast_2171,2025-04-01 11:00:00,2779.000405906136,2770.605396606162,2457.589816311958
forecast_2172,2025-04-01 12:00:00,2401.8882205075406,2591.859891055763,1959.1410012879899
forecast_2173,2025-04-01 13:00:00,2401.8882205075406,2591.859891055763,1959.1410012879899
forecast_2174,2025-04-01 14:00:00,2503.441608833216,2977.65610400675,2153.0878880914947
forecast_2175,2025-04-01 15:00:00,2811.641457012366,3081.9980441310954,2325.66093508001
forecast_2176,2025-04-01 16:00:00,2811.641457012366,3081.9980441310954,2325.66093508001
forecast_2177,2025-04-01 17:00:00,2739.2021557661333,2921.2765995565996,2171.0272815552744
forecast_2178,2025-04-01 18:00:00,2623.025399464932,2842.279947483389,2030.9172592827736
forecast_2179,2025-04-01 19:00:00,2623.025399464932,2842.279947483389,2030.9172592827736
forecast_2180,2025-04-01 20:00:00,2967.654380931598,2970.90471528174,2186.2345459861417
forecast_2181,2025-04-01 21:00:00,2995.026739370792,3106.8194117012617,2319.1734082912626
forecast_2182,2025-04-01 22:00:00,3324.1794899200413,3451.482940268087,2543.580714596087
forecast_2183,2025-04-01 23:00:00,3377.3311361313595,3531.133044506103,2560.7439600673692
forecast_2184,2025-04-02 00:00:00,3384.6134348401474,3491.307992387095,2613.22140210413
forecast_2185,2025-04-02 01:00:00,2832.745254974151,3075.686048743246,2107.088354313034
forecast_2186,2025-04-02 02:00:00,2729.1994522841874,3086.113159085011,2014.5312021995328
forecast_2187,2025-04-02 03:00:00,2729.1994522841874,3149.1863608085914,2014.5312021995328
forecast_2188,2025-04-02 04:00:00,2636.4301682804044,3149.1863608085914,2060.7953254457384
forecast_2189,2025-04-02 05:00:00,2636.4301682804044,3030.3638677228873,2160.4912944814823
forecast_2190,2025-04-02 06:00:00,2636.4301682804044,2919.673309489703,2215.1203796621458
forecast_2191,2025-04-02 07:00:00,2600.2993814784404,2959.9524726941686,2215.1203796621458
forecast_2192,2025-04-02 08:00:00,2584.081136701124,2919.673309489703,2173.786598073877
forecast_2193,2025-04-02 09:00:00,2260.580555072326,2425.8606180564393,1996.0127593382972
forecast_2194,2025-04-02 10:00:00,2260.580555072326,2425.8606180564393,1996.0127593382972
forecast_2195,2025-04-02 11:00:00,2357.7772572214185,2557.87039308157,1996.0127593382972
forecast_2196,2025-04-02 12:00:00,2373.4120564910017,2572.328178747036,2001.1856394146528
forecast_2197,2025-04-02 13:00:00,2407.4000514600857,2801.800105806697,2194.30170116186
forecast_2198,2025-04-02 14:00:00,2446.989520558359,2890.5473816593517,2203.0204312571573
forecast_2199,2025-04-02 15:00:00,2605.462048943041,2890.5473816593517,2258.100947975903
forecast_2200,2025-04-02 16:00:00,2605.462048943041,2745.0307133737415,2258.100947975903
forecast_2201,2025-04-02 17:00:00,2562.4672787700624,2654.1162276480136,1946.0696068060774
forecast_2202,2025-04-02 18:00:00,2562.4672787700624,2654.1162276480136,1946.0696068060774
forecast_2203,2025-04-02 19:00:00,2623.857622469491,3016.645538623966,2476.2048704397303
forecast_2204,2025-04-02 20:00:00,2676.489640632574,3058.4770384346325,2476.2048704397303
forecast_2205,2025-04-02 21:00:00,2857.35942287246,3077.292841597454,2559.7100770885954
forecast_2206,2025-04-02 22:00:00,2777.8407796826364,3228.783670139017,2517.8145340273118
forecast_2207,2025-04-02 23:00:00,2875.059927462774,3252.5816407947327,2517.8145340273118
forecast_2208,2025-04-03 00:00:00,2826.4503535727054,3298.0319283964227,2517.5820169887234
forecast_2209,2025-04-03 01:00:00,2893.629673195197,3474.6083435415303,2613.5957676859225
forecast_2210,2025-04-03 02:00:00,2889.469962602261,3456.1224129856673,2536.0148661909298
forecast_2211,2025-04-03 03:00:00,2767.664964363581,3414.1957139396723,2454.5766517115553
forecast_2212,2025-04-03 04:00:00,2767.664964363581,3413.4420903010914,2343.778465228042
forecast_2213,2025-04-03 05:00:00,2793.9711214334657,3320.471390547273,2320.512433222857
forecast_2214,2025-04-03 06:00:00,2793.9711214334657,3269.096650926742,2291.2083840073383
forecast_2215,2025-04-03 07:00:00,2772.7378715672266,2985.3380092732996,2161.1424155194863
forecast_2216,2025-04-03 08:00:00,2556.6605052236755,2975.3676559302144,2161.1424155194863
forecast_2217,2025-04-03 09:00:00,2489.71411165242,2968.3395831350335,2168.985969460261
forecast_2218,2025-04-03 10:00:00,2327.5212026346335,2703.050328873578,2168.985969460261
forecast_2219,2025-04-03 11:00:00,2320.1199980563274,2380.7136539206676,1949.3745377692985
forecast_2220,2025-04-03 12:00:00,2247.5137899627216,2345.992613262526,1921.3049456889805
forecast_2221,2025-04-03 13:00:00,2247.5137899627216,2345.992613262526,1921.3049456889805
forecast_2222,2025-04-03 14:00:00,2299.654155651552,2426.348944424107,2117.3163172117984
forecast_2223,2025-04-03 15:00:00,2440.8401223649316,2483.5045273494597,2166.41014349985
forecast_2224,2025-04-03 16:00:00,2550.7661212621206,2522.829652334405,2238.021519570931
forecast_2225,2025-04-03 17:00:00,2698.670740050601,2662.790418947913,2238.021519570931
forecast_2226,2025-04-03 18:00:00,2922.308866103038,2911.508072873162,2248.9521041394473
forecast_2227,2025-04-03 19:00:00,2938.475437252635,2964.6781765315,2321.1672116092004
forecast_2228,2025-04-03 20:00:00,3481.1648445635537,3378.447043002013,2932.1520414382376
forecast_2229,2025-04-03 21:00:00,3532.1742859984242,3685.1568745772706,3080.2609813326935
forecast_2230,2025-04-03 22:00:00,4142.288673771688,5124.5674991492,3805.6380437418143
forecast_2231,2025-04-03 23:00:00,4495.331221508726,5726.660703109217,4401.315969505413
forecast_2232,2025-04-04 00:00:00,4652.69145930967,5902.235882824758,4403.621407867686
forecast_2233,2025-04-04 01:00:00,5367.654158016578,6030.518922867771,4466.620103257301
forecast_2234,2025-04-04 02:00:00,6304.2574675517735,6460.8653740524205,4931.715871204597
forecast_2235,2025-04-04 03:00:00,7233.323599775564,7489.200435453242,5839.855256709511
forecast_2236,2025-04-04 04:00:00,9064.11919106506,8685.295513121524,6797.677613437333
forecast_2237,2025-04-04 05:00:00,9064.11919106506,9190.460528889944,7491.646638141164
forecast_2238,2025-04-04 06:00:00,9050.471592278895,9190.460528889944,7491.646638141164
forecast_2239,2025-04-04 07:00:00,8803.941648153599,9105.786127439227,6676.841918495673
forecast_2240,2025-04-04 08:00:00,6980.996252013638,7575.7324926146275,5098.665343617109
forecast_2241,2025-04-04 09:00:00,4874.578492518216,5336.00601251007,4157.849278542404
forecast_2242,2025-04-04 10:00:00,3611.1373829955774,3710.480537887525,2871.2881108861975
forecast_2243,2025-04-04 11:00:00,2943.7327878616784,3226.3197816146458,2871.2881108861975
forecast_2244,2025-04-04 12:00:00,2820.209344071698,3186.5822606685556,2887.1267644075024
forecast_2245,2025-04-04 13:00:00,2787.301285376651,3186.5822606685556,2887.1267644075024
forecast_2246,2025-04-04 14:00:00,2787.301285376651,3097.7581089089717,2654.7815088352963
forecast_2247,2025-04-04 15:00:00,2879.2943676050345,3025.1836096745556,2654.7815088352963
forecast_2248,2025-04-04 16:00:00,2958.9402745560465,3097.7581089089717,2753.5676197241046
forecast_2249,2025-04-04 17:00:00,3150.8238194293044,3148.3429866716015,2795.8196980574485
forecast_2250,2025-04-04 18:00:00,3254.620763817547,3359.7586923599697,2836.083170025604
forecast_2251,2025-04-04 19:00:00,3685.0983424475835,3642.353408754157,2950.3520265661173
forecast_2252,2025-04-04 20:00:00,4346.617663153044,5139.757048953505,3997.999452368706
forecast_2253,2025-04-04 21:00:00,4458.68959262418,5507.766452549258,4031.4217361080164
forecast_2254,2025-04-04 22:00:00,4659.431985803313,5881.355670525368,4092.1162815046446
forecast_2255,2025-04-04 23:00:00,4858.092040644837,5898.4279398526105,4229.860147251926
forecast_2256,2025-04-05 00:00:00,4874.663446748904,6568.321480206352,4544.57541240536
forecast_2257,2025-04-05 01:00:00,7915.022985545542,10429.748703867232,6947.351251235608
forecast_2258,2025-04-05 02:00:00,9121.14847517709,10679.821795927537,7457.852505967542
forecast_2259,2025-04-05 03:00:00,9328.476864127957,11403.869374785814,7513.812931425948
forecast_2260,2025-04-05 04:00:00,9328.476864127957,10905.72828032242,7457.852505967542
forecast_2261,2025-04-05 05:00:00,8126.42348806339,11403.869374785814,7365.996059512739
forecast_2262,2025-04-05 06:00:00,7679.584034884555,10905.72828032242,7240.874577264213
forecast_2263,2025-04-05 07:00:00,5927.488940380508,9457.899740180463,5400.420748175212
forecast_2264,2025-04-05 08:00:00,5707.752442540053,8775.13742333329,5203.615444588554
forecast_2265,2025-04-05 09:00:00,5423.355260076245,7211.451763767503,5106.902649615566
forecast_2266,2025-04-05 10:00:00,5400.988843895584,6673.7772144521405,5106.902649615566
forecast_2267,2025-04-05 11:00:00,5400.988843895584,6673.7772144521405,6057.857973534858
forecast_2268,2025-04-05 12:00:00,6818.872288974105,8595.239271117938,7278.099544626019
forecast_2269,2025-04-05 13:00:00,8919.582229898544,9889.32648852473,8706.020299961314
forecast_2270,2025-04-05 14:00:00,10306.43711100941,11466.44998880694,10275.92151222692
forecast_2271,2025-04-05 15:00:00,10479.782772253702,11914.637589885511,10301.346197216684
forecast_2272,2025-04-05 16:00:00,11809.023452104533,13059.901849927599,11403.941514877875
forecast_2273,2025-04-05 17:00:00,12905.593345877785,13418.523335493535,12098.424570562132
forecast_2274,2025-04-05 18:00:00,14540.413941971468,14029.06288812185,13175.614594539744
forecast_2275,2025-04-05 19:00:00,14712.763139375777,15131.544328281363,14055.402407308336
forecast_2276,2025-04-05 20:00:00,14712.763139375777,15131.544328281363,14659.367938446874
forecast_2277,2025-04-05 21:00:00,14331.825202502752,15131.544328281363,14659.367938446874
forecast_2278,2025-04-05 22:00:00,14331.825202502752,15271.136779053024,14770.424070125142
forecast_2279,2025-04-05 23:00:00,14278.81698799924,15305.675405193564,14708.056025245254
forecast_2280,2025-04-06 00:00:00,14331.570787920007,15935.414502952535,15194.29805893168
